연도,시도,시군구,계약종별, 1월 , 2월 , 3월 , 4월 , 5월 , 6월 , 7월 , 8월 , 9월 , 10월 , 11월 , 12월 ,
2024,강원도,강릉시,가로등," 2,365,255 "," 2,230,718 "," 2,085,862 "," 2,069,044 "," 1,919,984 "," 1,880,213 "," 1,860,095 "," 1,951,307 "," 2,020,838 "," 2,086,775 "," 2,188,501 "," 2,267,926 ",
2024,강원도,강릉시,심 야," 16,109,641 "," 15,940,183 "," 13,477,809 "," 9,764,426 "," 5,132,662 "," 3,677,115 "," 2,582,444 "," 2,315,199 "," 2,187,107 "," 3,270,136 "," 6,076,720 "," 10,639,242 ",
2024,강원도,강릉시,합 계," 185,204,382 "," 190,296,021 "," 179,961,673 "," 173,200,565 "," 156,825,535 "," 156,207,150 "," 170,574,866 "," 193,963,747 "," 171,973,007 "," 155,698,576 "," 168,258,949 "," 177,367,964 ",
2024,강원도,동해시,주택용," 12,783,321 "," 12,891,104 "," 11,568,740 "," 11,262,375 "," 10,206,903 "," 10,447,400 "," 11,921,256 "," 17,357,987 "," 15,069,289 "," 11,296,980 "," 11,260,515 "," 11,631,007 ",
2024,강원도,동해시,일반용," 23,130,403 "," 22,939,787 "," 20,464,266 "," 18,392,245 "," 16,526,803 "," 17,914,705 "," 20,370,457 "," 24,647,996 "," 22,628,486 "," 17,895,355 "," 17,800,291 "," 20,015,790 ",
2024,강원도,동해시,교육용," 1,244,870 "," 953,353 "," 952,574 "," 987,642 "," 615,557 "," 597,814 "," 858,807 "," 759,541 "," 910,074 "," 657,251 "," 704,095 "," 968,507 ",
2024,강원도,동해시,산업용," 98,159,895 "," 103,206,557 "," 111,877,298 "," 107,316,424 "," 113,485,893 "," 109,494,899 "," 100,788,791 "," 103,364,035 "," 101,582,167 "," 110,935,743 "," 109,326,966 "," 114,893,732 ",
2024,강원도,동해시,농사용," 353,203 "," 364,697 "," 320,023 "," 312,290 "," 326,555 "," 395,250 "," 440,099 "," 744,587 "," 701,154 "," 524,466 "," 562,971 "," 372,504 ",
2024,강원도,동해시,가로등," 550,728 "," 523,112 "," 475,389 "," 458,943 "," 419,034 "," 402,931 "," 397,577 "," 422,368 "," 460,304 "," 486,727 "," 531,730 "," 547,311 ",
2024,강원도,동해시,심 야," 5,169,014 "," 5,211,942 "," 4,348,108 "," 3,159,545 "," 1,631,733 "," 1,100,830 "," 761,436 "," 732,094 "," 699,051 "," 1,003,258 "," 1,938,376 "," 3,355,409 ",
2024,강원도,동해시,합 계," 141,391,434 "," 146,090,552 "," 150,006,398 "," 141,889,464 "," 143,212,478 "," 140,353,829 "," 135,538,423 "," 148,028,608 "," 142,050,525 "," 142,799,780 "," 142,124,944 "," 151,784,260 ",
2024,강원도,태백시,주택용," 6,031,575 "," 6,004,967 "," 5,349,180 "," 5,091,509 "," 4,571,755 "," 4,531,133 "," 4,494,317 "," 5,166,768 "," 4,979,208 "," 4,718,582 "," 5,033,291 "," 5,325,885 ",
2024,강원도,태백시,일반용," 11,992,063 "," 11,319,519 "," 9,659,348 "," 8,681,412 "," 7,417,640 "," 7,484,037 "," 7,901,364 "," 9,290,149 "," 8,574,479 "," 7,568,194 "," 8,505,081 "," 10,760,211 ",
2024,강원도,태백시,교육용," 1,241,024 "," 964,709 "," 979,572 "," 858,204 "," 498,153 "," 427,561 "," 507,418 "," 484,108 "," 535,685 "," 419,421 "," 599,591 "," 903,423 ",
2024,강원도,태백시,산업용," 8,470,044 "," 8,002,312 "," 7,587,409 "," 6,653,551 "," 6,141,359 "," 5,737,141 "," 6,010,118 "," 6,173,279 "," 5,908,472 "," 7,034,613 "," 5,508,630 "," 6,846,984 ",
2024,강원도,태백시,농사용," 1,011,976 "," 886,011 "," 926,586 "," 1,101,455 "," 1,106,693 "," 1,132,343 "," 1,271,076 "," 1,373,692 "," 1,387,787 "," 1,219,171 "," 1,101,037 "," 1,171,374 ",
2024,강원도,태백시,가로등," 302,371 "," 294,420 "," 270,214 "," 262,794 "," 251,368 "," 239,398 "," 229,632 "," 245,521 "," 262,153 "," 274,260 "," 295,929 "," 305,469 ",
2024,강원도,태백시,심 야," 3,833,691 "," 3,820,975 "," 3,238,614 "," 2,588,001 "," 1,579,302 "," 1,133,762 "," 681,859 "," 589,736 "," 564,988 "," 990,929 "," 1,832,900 "," 2,694,035 ",
2024,강원도,태백시,합 계," 32,882,744 "," 31,292,913 "," 28,010,923 "," 25,236,926 "," 21,566,270 "," 20,685,375 "," 21,095,784 "," 23,323,253 "," 22,212,772 "," 22,225,170 "," 22,876,459 "," 28,007,381 ",
2024,강원도,속초시,주택용," 13,051,345 "," 12,801,054 "," 11,760,636 "," 11,187,033 "," 10,334,226 "," 10,332,780 "," 13,006,078 "," 17,270,419 "," 13,998,214 "," 10,977,588 "," 10,984,229 "," 11,686,777 ",
2024,강원도,속초시,일반용," 30,468,567 "," 29,784,122 "," 26,157,546 "," 23,482,299 "," 21,937,905 "," 24,530,431 "," 29,594,661 "," 37,198,572 "," 31,465,698 "," 24,613,929 "," 23,886,124 "," 26,705,973 ",
2024,강원도,속초시,교육용," 1,158,404 "," 855,181 "," 902,460 "," 849,088 "," 513,563 "," 526,460 "," 766,659 "," 708,477 "," 788,863 "," 533,750 "," 567,306 "," 857,527 ",
2024,강원도,속초시,산업용," 6,437,170 "," 6,189,483 "," 5,875,656 "," 6,084,436 "," 6,019,391 "," 6,259,422 "," 6,636,172 "," 6,658,085 "," 6,639,439 "," 6,102,771 "," 6,246,458 "," 6,250,327 ",
2024,강원도,속초시,농사용," 362,914 "," 357,218 "," 329,106 "," 321,832 "," 293,272 "," 334,398 "," 387,005 "," 529,893 "," 567,735 "," 426,805 "," 450,240 "," 370,929 ",
2024,강원도,속초시,가로등," 562,127 "," 539,030 "," 494,195 "," 472,961 "," 429,215 "," 415,641 "," 395,678 "," 436,910 "," 464,300 "," 493,817 "," 541,075 "," 556,633 ",
2024,강원도,속초시,심 야," 4,930,060 "," 4,948,457 "," 4,225,708 "," 3,157,079 "," 1,705,836 "," 1,157,901 "," 836,638 "," 814,757 "," 747,141 "," 987,074 "," 1,819,866 "," 2,999,858 ",
2024,강원도,속초시,합 계," 56,970,587 "," 55,474,545 "," 49,745,307 "," 45,554,728 "," 41,233,408 "," 43,557,033 "," 51,622,891 "," 63,617,113 "," 54,671,390 "," 44,135,734 "," 44,495,298 "," 49,428,024 ",
2024,강원도,삼척시,주택용," 8,971,974 "," 9,239,110 "," 8,424,425 "," 7,898,756 "," 7,121,809 "," 7,207,986 "," 7,849,216 "," 11,341,835 "," 10,064,184 "," 7,962,795 "," 7,857,781 "," 8,111,667 ",
2024,강원도,삼척시,일반용," 17,969,254 "," 16,999,038 "," 15,761,455 "," 14,195,316 "," 12,911,848 "," 13,607,785 "," 15,248,007 "," 18,802,655 "," 16,582,270 "," 13,256,540 "," 13,232,670 "," 14,825,160 ",
2024,강원도,삼척시,교육용," 2,135,459 "," 1,782,030 "," 1,807,092 "," 1,565,124 "," 992,208 "," 989,061 "," 1,173,272 "," 1,111,462 "," 1,294,394 "," 1,079,843 "," 1,290,172 "," 1,804,608 ",
2024,강원도,삼척시,산업용," 101,260,196 "," 89,914,171 "," 105,021,525 "," 100,789,800 "," 97,514,646 "," 98,463,559 "," 97,101,395 "," 82,816,236 "," 83,101,600 "," 93,382,392 "," 92,592,240 "," 92,690,030 ",
2024,강원도,삼척시,농사용," 2,123,252 "," 2,121,151 "," 1,891,451 "," 1,914,814 "," 1,970,964 "," 2,261,469 "," 2,446,910 "," 3,225,163 "," 3,610,200 "," 2,715,255 "," 2,539,671 "," 2,132,092 ",
2024,강원도,삼척시,가로등," 1,075,495 "," 1,039,346 "," 992,017 "," 1,067,900 "," 1,026,937 "," 1,054,443 "," 1,003,229 "," 1,074,033 "," 1,058,817 "," 1,031,623 "," 1,056,338 "," 1,068,862 ",
2024,강원도,삼척시,심 야," 4,693,890 "," 4,720,240 "," 4,166,695 "," 3,236,072 "," 1,763,481 "," 1,264,831 "," 862,956 "," 758,440 "," 688,451 "," 999,633 "," 1,961,445 "," 3,233,170 ",
2024,강원도,삼척시,합 계," 138,229,520 "," 125,815,086 "," 138,064,660 "," 130,667,782 "," 123,301,893 "," 124,849,134 "," 125,684,985 "," 119,129,824 "," 116,399,916 "," 120,428,081 "," 120,530,317 "," 123,865,589 ",
2024,강원도,홍천군,주택용," 10,023,039 "," 9,700,206 "," 8,507,193 "," 8,228,433 "," 7,496,906 "," 7,786,864 "," 8,571,801 "," 11,531,788 "," 10,523,939 "," 8,295,557 "," 8,365,654 "," 8,981,609 ",
2024,강원도,홍천군,일반용," 30,445,962 "," 28,425,609 "," 23,480,488 "," 20,835,267 "," 19,207,871 "," 22,024,364 "," 24,913,928 "," 30,054,003 "," 25,846,494 "," 20,112,522 "," 20,811,541 "," 27,590,368 ",
2024,강원도,홍천군,교육용," 1,463,239 "," 1,163,819 "," 1,214,945 "," 957,031 "," 723,612 "," 847,640 "," 1,026,619 "," 1,013,807 "," 1,034,320 "," 718,514 "," 888,798 "," 1,553,347 ",
2024,강원도,홍천군,산업용," 10,519,075 "," 10,335,433 "," 9,845,427 "," 9,804,026 "," 9,550,766 "," 10,507,901 "," 10,935,664 "," 11,496,511 "," 10,429,948 "," 9,595,445 "," 9,754,462 "," 10,226,541 ",
2024,강원도,홍천군,농사용," 7,196,494 "," 7,316,079 "," 6,660,404 "," 6,404,419 "," 6,034,315 "," 6,642,443 "," 7,206,201 "," 9,832,486 "," 11,281,467 "," 8,612,924 "," 8,308,319 "," 6,775,750 ",
2024,강원도,홍천군,가로등," 1,138,075 "," 1,153,776 "," 1,152,156 "," 1,233,609 "," 1,247,102 "," 1,288,270 "," 1,164,644 "," 1,213,386 "," 1,201,651 "," 1,150,145 "," 1,143,866 "," 1,117,611 ",
2024,강원도,홍천군,심 야," 19,770,135 "," 19,377,627 "," 15,510,638 "," 11,552,244 "," 6,165,072 "," 4,311,309 "," 2,758,321 "," 2,439,244 "," 2,217,901 "," 3,672,133 "," 7,692,687 "," 13,667,923 ",
2024,강원도,홍천군,합 계," 80,556,019 "," 77,472,549 "," 66,371,251 "," 59,015,029 "," 50,425,644 "," 53,408,791 "," 56,577,178 "," 67,581,225 "," 62,535,720 "," 52,157,240 "," 56,965,327 "," 69,913,149 ",
2024,강원도,횡성군,주택용," 6,869,124 "," 6,641,874 "," 5,838,343 "," 5,736,824 "," 5,236,762 "," 5,320,354 "," 5,706,632 "," 7,643,897 "," 7,223,574 "," 5,732,388 "," 5,755,556 "," 6,159,786 ",
2024,강원도,횡성군,일반용," 16,123,699 "," 14,263,633 "," 11,919,224 "," 10,569,058 "," 9,558,602 "," 10,585,427 "," 11,497,903 "," 13,767,587 "," 12,695,969 "," 10,234,822 "," 10,898,567 "," 15,204,440 ",
2024,강원도,횡성군,교육용," 1,398,716 "," 1,099,516 "," 1,130,840 "," 940,859 "," 610,795 "," 632,986 "," 775,556 "," 756,220 "," 854,616 "," 658,722 "," 797,961 "," 1,288,845 ",
2024,강원도,횡성군,산업용," 23,708,714 "," 22,334,184 "," 22,354,064 "," 22,114,273 "," 22,367,971 "," 22,998,907 "," 24,477,107 "," 25,754,988 "," 23,823,083 "," 22,751,110 "," 22,201,798 "," 22,710,531 ",
2024,강원도,횡성군,농사용," 8,003,421 "," 7,925,555 "," 7,542,144 "," 7,141,033 "," 6,348,040 "," 7,096,615 "," 7,978,753 "," 10,306,870 "," 10,814,121 "," 8,518,164 "," 8,080,659 "," 7,146,261 ",
2024,강원도,횡성군,가로등," 683,304 "," 669,980 "," 634,301 "," 654,193 "," 643,563 "," 650,601 "," 622,907 "," 634,035 "," 657,213 "," 653,081 "," 672,622 "," 681,541 ",
2024,강원도,횡성군,심 야," 15,726,362 "," 15,356,884 "," 12,203,578 "," 8,956,140 "," 4,629,093 "," 3,210,275 "," 2,010,641 "," 1,697,113 "," 1,522,815 "," 2,503,350 "," 5,615,613 "," 10,778,377 ",
2024,강원도,횡성군,합 계," 72,513,340 "," 68,291,626 "," 61,622,494 "," 56,112,380 "," 49,394,826 "," 50,495,165 "," 53,069,499 "," 60,560,710 "," 57,591,391 "," 51,051,637 "," 54,022,776 "," 63,969,781 ",
2024,강원도,영월군,주택용," 5,526,962 "," 5,362,568 "," 4,740,280 "," 4,591,297 "," 4,179,167 "," 4,207,144 "," 4,519,537 "," 5,995,588 "," 5,823,895 "," 4,715,099 "," 4,630,552 "," 4,917,973 ",
2024,강원도,영월군,일반용," 10,332,472 "," 10,007,332 "," 8,465,152 "," 7,594,367 "," 6,677,106 "," 7,034,834 "," 7,952,001 "," 9,603,358 "," 9,188,441 "," 7,302,145 "," 7,275,991 "," 8,607,029 ",
2024,강원도,영월군,교육용," 1,230,882 "," 981,612 "," 995,312 "," 813,296 "," 520,661 "," 548,197 "," 650,163 "," 626,515 "," 761,644 "," 544,119 "," 650,404 "," 1,097,061 ",
2024,강원도,영월군,산업용," 61,790,572 "," 57,651,425 "," 72,031,935 "," 68,858,391 "," 74,978,993 "," 64,757,029 "," 60,275,549 "," 62,213,211 "," 61,360,184 "," 65,551,031 "," 67,746,922 "," 66,153,241 ",
2024,강원도,영월군,농사용," 1,999,480 "," 1,950,142 "," 1,903,723 "," 1,862,782 "," 1,791,172 "," 2,149,094 "," 2,457,055 "," 3,525,239 "," 4,473,048 "," 3,110,928 "," 2,401,590 "," 2,050,104 ",
2024,강원도,영월군,가로등," 736,788 "," 723,103 "," 682,117 "," 727,280 "," 687,827 "," 690,269 "," 669,191 "," 695,356 "," 715,723 "," 707,053 "," 732,135 "," 724,180 ",
2024,강원도,영월군,심 야," 7,765,025 "," 7,596,930 "," 6,130,530 "," 4,570,011 "," 2,345,763 "," 1,558,304 "," 985,272 "," 864,835 "," 773,984 "," 1,290,784 "," 2,968,845 "," 5,404,934 ",
2024,강원도,영월군,합 계," 89,382,181 "," 84,273,112 "," 94,949,049 "," 89,017,424 "," 91,180,689 "," 80,944,871 "," 77,508,768 "," 83,524,102 "," 83,096,919 "," 83,221,159 "," 86,406,439 "," 88,954,522 ",
2024,강원도,평창군,주택용," 7,074,190 "," 6,826,254 "," 5,950,414 "," 5,574,873 "," 5,112,678 "," 5,145,359 "," 5,335,300 "," 6,612,449 "," 6,180,489 "," 5,517,322 "," 5,705,977 "," 6,206,072 ",
2024,강원도,평창군,일반용," 34,179,348 "," 28,567,675 "," 22,530,990 "," 17,576,120 "," 16,060,030 "," 16,893,323 "," 18,562,217 "," 22,425,985 "," 18,868,949 "," 17,251,569 "," 21,870,084 "," 32,774,129 ",
2024,강원도,평창군,교육용," 2,167,689 "," 1,787,288 "," 1,773,270 "," 1,416,674 "," 1,140,037 "," 1,270,565 "," 1,604,158 "," 1,553,022 "," 1,421,219 "," 1,145,262 "," 1,432,055 "," 2,024,449 ",
2024,강원도,평창군,산업용," 8,427,973 "," 7,925,633 "," 7,586,941 "," 7,043,847 "," 7,015,564 "," 7,186,397 "," 7,407,179 "," 7,335,402 "," 7,097,188 "," 7,043,380 "," 7,107,971 "," 7,638,575 ",
2024,강원도,평창군,농사용," 6,026,754 "," 6,339,812 "," 6,026,371 "," 5,230,051 "," 4,545,607 "," 4,961,512 "," 5,842,479 "," 7,225,200 "," 8,167,281 "," 6,998,427 "," 6,504,412 "," 5,902,099 ",
2024,강원도,평창군,가로등," 1,090,157 "," 1,074,691 "," 1,042,408 "," 1,070,316 "," 1,036,296 "," 1,044,731 "," 1,004,738 "," 1,029,440 "," 1,013,128 "," 1,017,516 "," 1,033,731 "," 1,037,019 ",
2024,강원도,평창군,심 야," 18,485,584 "," 18,082,368 "," 14,651,147 "," 11,193,636 "," 6,613,841 "," 4,882,991 "," 3,073,509 "," 2,798,521 "," 2,553,605 "," 4,215,698 "," 7,875,867 "," 12,885,943 ",
2024,강원도,평창군,합 계," 77,451,695 "," 70,603,721 "," 59,561,541 "," 49,105,517 "," 41,524,053 "," 41,384,878 "," 42,829,580 "," 48,980,019 "," 45,301,859 "," 43,189,174 "," 51,530,097 "," 68,468,286 ",
2024,강원도,정선군,주택용," 5,274,622 "," 5,179,193 "," 4,611,785 "," 4,434,830 "," 4,064,523 "," 4,060,436 "," 4,126,777 "," 5,076,099 "," 4,758,772 "," 4,318,551 "," 4,584,371 "," 4,866,088 ",
2024,강원도,정선군,일반용," 25,885,756 "," 23,110,237 "," 19,370,682 "," 15,425,198 "," 14,734,496 "," 15,721,452 "," 17,933,482 "," 20,638,596 "," 17,369,479 "," 15,117,925 "," 17,479,315 "," 25,493,518 ",
2024,강원도,정선군,교육용," 922,511 "," 695,804 "," 770,492 "," 640,814 "," 384,062 "," 345,093 "," 399,025 "," 381,666 "," 429,023 "," 356,986 "," 535,754 "," 898,524 ",
2024,강원도,정선군,산업용," 21,296,579 "," 19,383,253 "," 22,938,884 "," 21,440,628 "," 21,075,796 "," 19,918,303 "," 20,207,447 "," 18,924,719 "," 19,469,978 "," 21,343,154 "," 19,444,193 "," 19,878,956 ",
2024,강원도,정선군,농사용," 2,025,255 "," 2,041,964 "," 1,903,378 "," 1,769,726 "," 1,710,461 "," 1,964,349 "," 2,111,333 "," 2,627,023 "," 3,297,718 "," 2,717,316 "," 2,250,758 "," 1,941,234 ",
2024,강원도,정선군,가로등," 850,336 "," 821,481 "," 777,526 "," 736,688 "," 702,856 "," 698,506 "," 692,922 "," 726,838 "," 754,866 "," 771,612 "," 791,323 "," 809,121 ",
2024,강원도,정선군,심 야," 9,271,517 "," 9,134,278 "," 7,526,062 "," 5,758,517 "," 3,469,342 "," 2,472,085 "," 1,640,772 "," 1,415,062 "," 1,368,389 "," 2,236,835 "," 4,097,667 "," 6,633,329 ",
2024,강원도,정선군,합 계," 65,526,576 "," 60,366,210 "," 57,898,809 "," 50,206,401 "," 46,141,536 "," 45,180,224 "," 47,111,758 "," 49,790,003 "," 47,448,225 "," 46,862,379 "," 49,183,381 "," 60,520,770 ",
2024,강원도,철원군,주택용," 5,768,592 "," 5,482,264 "," 4,796,230 "," 4,391,423 "," 3,969,006 "," 4,079,790 "," 4,734,761 "," 6,244,595 "," 5,532,174 "," 4,350,729 "," 4,508,781 "," 4,719,670 ",
2024,강원도,철원군,일반용," 19,782,324 "," 18,703,582 "," 15,538,802 "," 13,319,739 "," 11,728,232 "," 13,084,990 "," 14,403,008 "," 17,396,954 "," 15,675,970 "," 12,344,682 "," 13,487,915 "," 17,333,943 ",
2024,강원도,철원군,교육용," 803,667 "," 629,954 "," 711,333 "," 506,677 "," 345,171 "," 377,935 "," 443,660 "," 484,663 "," 464,107 "," 348,505 "," 523,351 "," 929,166 ",
2024,강원도,철원군,산업용," 5,830,587 "," 5,461,117 "," 5,207,769 "," 4,866,399 "," 4,670,331 "," 4,771,290 "," 4,596,351 "," 4,871,402 "," 5,172,860 "," 4,806,352 "," 5,191,362 "," 5,515,702 ",
2024,강원도,철원군,농사용," 8,488,130 "," 8,430,945 "," 7,647,250 "," 8,783,900 "," 10,307,541 "," 10,243,938 "," 9,379,918 "," 10,856,407 "," 12,173,120 "," 8,964,447 "," 13,489,255 "," 7,717,260 ",
2024,강원도,철원군,가로등," 387,626 "," 371,628 "," 338,167 "," 323,208 "," 296,995 "," 278,853 "," 282,838 "," 295,441 "," 318,946 "," 351,391 "," 379,723 "," 402,445 ",
2024,강원도,철원군,심 야," 13,418,502 "," 13,108,803 "," 10,387,581 "," 7,574,030 "," 3,742,984 "," 2,517,811 "," 1,445,169 "," 1,280,620 "," 1,158,627 "," 2,007,601 "," 4,728,450 "," 8,932,781 ",
2024,강원도,철원군,합 계," 54,479,428 "," 52,188,293 "," 44,627,132 "," 39,765,376 "," 35,060,260 "," 35,354,607 "," 35,285,705 "," 41,430,082 "," 40,495,804 "," 33,173,707 "," 42,308,837 "," 45,550,967 ",
2024,강원도,화천군,주택용," 3,147,646 "," 3,054,852 "," 2,656,461 "," 2,580,135 "," 2,323,125 "," 2,394,324 "," 2,632,179 "," 3,435,635 "," 3,236,183 "," 2,532,811 "," 2,588,137 "," 2,775,209 ",
2024,강원도,화천군,일반용," 14,096,864 "," 14,222,246 "," 11,352,984 "," 9,878,585 "," 8,119,659 "," 8,690,591 "," 9,813,065 "," 11,625,393 "," 11,025,569 "," 9,174,610 "," 9,088,933 "," 12,061,394 ",
2024,강원도,화천군,교육용," 507,752 "," 373,203 "," 374,679 "," 324,858 "," 190,848 "," 194,585 "," 234,745 "," 212,288 "," 285,300 "," 171,874 "," 244,701 "," 418,143 ",
2024,강원도,화천군,산업용," 2,506,400 "," 2,466,435 "," 2,135,550 "," 1,956,164 "," 1,677,908 "," 1,799,566 "," 1,745,675 "," 1,906,302 "," 1,958,420 "," 1,760,808 "," 1,987,498 "," 2,262,875 ",
2024,강원도,화천군,농사용," 3,020,653 "," 2,845,405 "," 2,570,600 "," 2,491,355 "," 2,399,186 "," 2,648,539 "," 2,947,428 "," 3,829,784 "," 3,889,491 "," 2,999,762 "," 3,039,799 "," 2,606,697 ",
2024,강원도,화천군,가로등," 370,815 "," 361,666 "," 335,751 "," 327,677 "," 314,633 "," 312,428 "," 302,103 "," 316,861 "," 331,241 "," 345,281 "," 363,015 "," 369,988 ",
2024,강원도,화천군,심 야," 5,514,901 "," 5,400,123 "," 4,299,759 "," 3,207,625 "," 1,693,077 "," 1,211,177 "," 745,336 "," 660,172 "," 620,117 "," 1,080,163 "," 2,240,492 "," 3,912,241 ",
2024,강원도,화천군,합 계," 29,165,031 "," 28,723,930 "," 23,725,784 "," 20,766,399 "," 16,718,436 "," 17,251,210 "," 18,420,531 "," 21,986,435 "," 21,346,321 "," 18,065,309 "," 19,552,575 "," 24,406,547 ",
2024,강원도,양구군,주택용," 2,839,960 "," 2,782,264 "," 2,458,544 "," 2,363,645 "," 2,130,659 "," 2,160,032 "," 2,365,019 "," 3,105,713 "," 3,022,569 "," 2,361,322 "," 2,379,800 "," 2,506,017 ",
2024,강원도,양구군,일반용," 10,301,709 "," 10,139,688 "," 8,603,950 "," 7,473,655 "," 6,145,379 "," 6,620,233 "," 7,275,012 "," 8,567,583 "," 8,112,004 "," 6,597,323 "," 7,116,945 "," 9,094,683 ",
2024,강원도,양구군,교육용," 917,950 "," 773,509 "," 705,083 "," 555,859 "," 333,073 "," 315,509 "," 441,199 "," 430,648 "," 504,991 "," 331,795 "," 436,655 "," 732,020 ",
2024,강원도,양구군,산업용," 1,833,793 "," 1,713,705 "," 1,573,382 "," 1,631,092 "," 1,539,730 "," 1,533,793 "," 1,517,101 "," 1,591,060 "," 1,661,339 "," 1,509,361 "," 1,683,179 "," 1,771,101 ",
2024,강원도,양구군,농사용," 1,931,552 "," 1,910,224 "," 1,826,778 "," 1,896,058 "," 1,923,390 "," 2,110,116 "," 2,334,049 "," 2,959,348 "," 3,300,697 "," 2,505,355 "," 3,351,974 "," 1,941,437 ",
2024,강원도,양구군,가로등," 507,605 "," 492,788 "," 463,802 "," 452,639 "," 426,333 "," 408,434 "," 385,222 "," 408,172 "," 441,965 "," 447,682 "," 467,432 "," 493,680 ",
2024,강원도,양구군,심 야," 4,958,688 "," 4,865,649 "," 3,964,625 "," 2,982,869 "," 1,584,169 "," 1,081,651 "," 674,343 "," 622,443 "," 571,496 "," 946,089 "," 1,964,607 "," 3,418,420 ",
2024,강원도,양구군,합 계," 23,291,257 "," 22,677,827 "," 19,596,164 "," 17,355,817 "," 14,082,733 "," 14,229,768 "," 14,991,945 "," 17,684,967 "," 17,615,061 "," 14,698,927 "," 17,400,592 "," 19,957,358 ",
2024,강원도,인제군,주택용," 4,717,911 "," 4,581,401 "," 3,989,112 "," 3,776,116 "," 3,407,700 "," 3,500,100 "," 3,802,031 "," 4,995,739 "," 4,490,472 "," 3,679,787 "," 3,864,208 "," 4,101,840 ",
2024,강원도,인제군,일반용," 18,214,980 "," 17,385,437 "," 14,757,807 "," 12,767,482 "," 11,095,795 "," 12,037,810 "," 13,201,955 "," 15,833,790 "," 14,048,348 "," 11,614,812 "," 12,703,035 "," 16,076,686 ",
2024,강원도,인제군,교육용," 881,354 "," 745,909 "," 648,296 "," 582,327 "," 320,128 "," 328,761 "," 407,846 "," 390,876 "," 439,243 "," 294,764 "," 377,016 "," 713,117 ",
2024,강원도,인제군,산업용," 3,566,577 "," 3,509,375 "," 3,157,386 "," 3,089,376 "," 2,888,818 "," 2,969,795 "," 2,889,783 "," 3,145,287 "," 3,116,348 "," 2,992,611 "," 3,231,957 "," 3,509,278 ",
